Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type,Previously_Obs
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,0.0,False,Unknown,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,0.0,False,Unknown,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,0.0,False,Unknown,American Goldfinch,Spinus Tristis,179236.0,95300.0,AMGO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Calling,0.0,False,Unknown,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Calling,0.0,False,Unknown,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,0.0,False,Unknown,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,0.0,False,Unknown,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,0.0,False,Unknown,Hairy Woodpecker,Picoides Villosus,178262.0,85739.0,HAWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,0.0,False,Unknown,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,REVI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Singing,0.0,False,Undetermined,Yellow-Throated Vireo,Vireo Flavifrons,179009.0,93573.0,YTVI,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Unknown,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Song Sparrow,Melospiza Melodia,179492.0,85643.0,SOSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Unknown,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,GRSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,CACH,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Calling,0.0,False,Unknown,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,True,Unknown,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,AMGO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Unknown,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Unknown,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Unknown,American Goldfinch,Spinus Tristis,179236.0,95300.0,AMGO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 min,Calling,0.0,False,Unknown,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Unknown,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Unknown,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Visualization,0.0,False,Unknown,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,PIWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,AMCR,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Visualization,0.0,False,Unknown,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,2.5 - 5 min,Calling,0.0,False,Unknown,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,REVI,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Wood Thrush,Hylocichla Mustelina,179777.0,87156.0,WOTH,True,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,7.5 - 10 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Unknown,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Calling,0.0,False,Unknown,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,PIWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Unknown,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Unknown,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,PIWO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Unknown,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
ANTI,Unknown,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,
ANTI,Unknown,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,10:27:00,10:37:00,Brian Swimelar,1,5 - 7.5 min,Calling,0.0,False,Unknown,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,
